recipe_id,recipe_name,meal_type,serves,section,sec,item,ingredient_line,parsed_name,computed_grams,how,why_flagged,qty_source,corrected_grams,exclude_from_nutrition,note,FULL_RECIPE_for_context
2c7544ed-7a25-4bbf-9cfb-43998f7d0377,"Sticky Chicken, Gochujang & Coconut Broth on Sticky Rice",dinner,2,Garnish,2,1,"spring onion, finely sliced",spring onion,15,bare → 1 × 15 g (spring onion),very small (~15g) — check it is not a portion,estimated,,,,"[Broth] 1 red onion · [Broth] 2 cloves garlic · [Broth] 20g ginger · [Broth] 2 tbsp gochujang · [Broth] 1.5 tbsp honey · [Broth] 500ml stock · [Broth] 1 tin coconut milk · [Broth] 2 tsp fish sauce · [Chicken] 2 chicken breasts · [Chicken] 2 tbsp soy sauce · [Chicken] 2 tbsp honey · [Chicken] 1 tsp chilli crunch oil · [Garnish] bok choy, sliced lengthways · [Garnish] spring onion, finely sliced · [Garnish] crispy onions · [Garnish] chilli oil · [Garnish] lime · [Garnish] sesame seeds · [Garnish] sticky rice (to serve)"
2c7544ed-7a25-4bbf-9cfb-43998f7d0377,"Sticky Chicken, Gochujang & Coconut Broth on Sticky Rice",dinner,2,Garnish,2,5,sesame seeds,sesame seeds,20,bare → 10 g typical (seeds) × 2 serves,estimated default (~20g),estimated,,,,"[Broth] 1 red onion · [Broth] 2 cloves garlic · [Broth] 20g ginger · [Broth] 2 tbsp gochujang · [Broth] 1.5 tbsp honey · [Broth] 500ml stock · [Broth] 1 tin coconut milk · [Broth] 2 tsp fish sauce · [Chicken] 2 chicken breasts · [Chicken] 2 tbsp soy sauce · [Chicken] 2 tbsp honey · [Chicken] 1 tsp chilli crunch oil · [Garnish] bok choy, sliced lengthways · [Garnish] spring onion, finely sliced · [Garnish] crispy onions · [Garnish] chilli oil · [Garnish] lime · [Garnish] sesame seeds · [Garnish] sticky rice (to serve)"
72847f83-1cfc-4c67-a3bd-3c3e9dfa9792,Sweet Potato Beef Taco Bowl,dinner,4,Bowl,0,6,Chilli flakes (if using regular honey),Chilli flakes (if using regular honey),15,bare → 1 × 15 g (chilli),plural name priced as 1 piece (15 g) — likely a portion,estimated,,,,[Bowl] 500g lean beef mince · [Bowl] 1 packet taco seasoning · [Bowl] 2 medium sweet potatoes · [Bowl] 2 cups cottage cheese · [Bowl] 1 avocado · [Bowl] 1-2 tbsp honey or hot honey or Nando's Perinaise · [Bowl] Chilli flakes (if using regular honey) · [Bowl] Olive oil
72847f83-1cfc-4c67-a3bd-3c3e9dfa9792,Sweet Potato Beef Taco Bowl,dinner,4,Bowl,0,7,Olive oil,Olive oil,56,bare → 14 g typical (olive oil) × 4 serves,estimated default (~56g),estimated,,,,[Bowl] 500g lean beef mince · [Bowl] 1 packet taco seasoning · [Bowl] 2 medium sweet potatoes · [Bowl] 2 cups cottage cheese · [Bowl] 1 avocado · [Bowl] 1-2 tbsp honey or hot honey or Nando's Perinaise · [Bowl] Chilli flakes (if using regular honey) · [Bowl] Olive oil
dc4e67d8-22c4-45ef-a55a-cda2d7534e5f,Thai Chicken Noodle Soup,dinner,4,Garnish,1,1,sesame seeds,sesame seeds,40,bare → 10 g typical (seeds) × 4 serves,estimated default (~40g),estimated,,,,"[Soup] 2 large banana shallots · [Soup] 2 cloves garlic · [Soup] 30g fresh ginger · [Soup] 1 red chilli, seeds removed · [Soup] 2 tbsp red curry paste · [Soup] 2 large carrots · [Soup] 2 stock cubes · [Soup] 2 litres water · [Soup] 2 chicken breasts · [Soup] 120g egg noodles (two nests) · [Soup] 200g Pak Choi · [Soup] 1 tin bamboo shoots · [Soup] 1 tin water chestnuts · [Soup] 1 tbsp soy sauce · [Soup] 1 tbsp fish sauce · [Soup] 1 tbsp honey · [Soup] half lime, juice only · [Garnish] fresh coriander · [Garnish] sesame seeds · [Garnish] chilli oil"
f600107c-21f7-4ded-8f8b-514920c0b81d,Thai Style Chicken Satay,dinner,3,For Serving,2,1,"quick pickled ribbons of cucumber and carrot (rice vinegar, maple syrup, salt)",quick pickled ribbons of cucumber and carrot (rice vinegar,60,bare → 1 × 60 g (carrot),plural name priced as 1 piece (60 g) — likely a portion,estimated,,,,"[Chicken] 600g skinless boneless chicken thighs, cut into bite-sized pieces · [Chicken] 2 tsp Thai red curry paste · [Chicken] 1 tsp curry powder · [Chicken] a drizzle of oil · [Chicken] salt · [Satay Sauce] 2 tbsp peanut butter · [Satay Sauce] 1 tbsp Thai red curry paste · [Satay Sauce] 1 tbsp soy sauce · [Satay Sauce] 1 tbsp maple syrup · [Satay Sauce] 200ml coconut milk · [Satay Sauce] 1 tsp fish sauce (optional) · [Satay Sauce] juice of ½ lime · [For Serving] sticky rice · [For Serving] quick pickled ribbons of cucumber and carrot (rice vinegar, maple syrup, salt) · [For Serving] spring onion · [For Serving] red chilli"
f600107c-21f7-4ded-8f8b-514920c0b81d,Thai Style Chicken Satay,dinner,3,For Serving,2,2,spring onion,spring onion,15,bare → 1 × 15 g (spring onion),very small (~15g) — check it is not a portion,estimated,,,,"[Chicken] 600g skinless boneless chicken thighs, cut into bite-sized pieces · [Chicken] 2 tsp Thai red curry paste · [Chicken] 1 tsp curry powder · [Chicken] a drizzle of oil · [Chicken] salt · [Satay Sauce] 2 tbsp peanut butter · [Satay Sauce] 1 tbsp Thai red curry paste · [Satay Sauce] 1 tbsp soy sauce · [Satay Sauce] 1 tbsp maple syrup · [Satay Sauce] 200ml coconut milk · [Satay Sauce] 1 tsp fish sauce (optional) · [Satay Sauce] juice of ½ lime · [For Serving] sticky rice · [For Serving] quick pickled ribbons of cucumber and carrot (rice vinegar, maple syrup, salt) · [For Serving] spring onion · [For Serving] red chilli"
68f02130-74c9-433d-bb93-a871a7d39dde,Tuna Gnocchi Bake,dinner,3,Main,0,11,Grated parmesan,Grated parmesan,60,bare → 20 g typical (parmesan) × 3 serves,estimated default (~60g),estimated,,,,"[Main] 1/2 red onion, finely diced · [Main] 2 garlic cloves, finely chopped · [Main] 4 sun-dried tomatoes, finely chopped · [Main] 2 roasted red peppers (jarred), chopped · [Main] 1 tsp dried oregano · [Main] 1 tbsp harissa · [Main] 1 tbsp tomato purée · [Main] Handful of olives, halved · [Main] 2 tins tuna · [Main] 400g passata · [Main] 500g gnocchi · [Main] Grated parmesan"
3f719bee-09d6-4de9-be72-a50e8ad3266c,Turkey Taco Scramble,dinner,4,To Serve,4,1,Salsa,Salsa,120,bare → 30 g typical (salsa) × 4 serves,medium (~120g),estimated,,,,"[Eggs] 8 large eggs, beaten · [Eggs] ¼ tsp adobo seasoning salt · [Eggs] ½ cup reduced fat Mexican blend shredded cheese (omit or sub DF cheese to keep DF) · [Turkey Taco Meat] 450g (1 lb) 99% lean ground turkey · [Turkey Taco Meat] 2 tbsp taco seasoning (check GF) · [Turkey Taco Meat] ½ small onion, minced · [Turkey Taco Meat] 2 tbsp bell pepper, minced · [Turkey Taco Meat] 115g (4oz) tin tomato sauce · [Turkey Taco Meat] ¼ cup water · [Potatoes] 450g sweet potato, quartered · [Potatoes] 4 tsp olive oil · [Potatoes] ¾ tsp salt · [Potatoes] ½ tsp garlic powder · [Potatoes] Fresh black pepper · [Homemade Taco Seasoning] 1 tsp garlic powder · [Homemade Taco Seasoning] 1 tsp cumin · [Homemade Taco Seasoning] 1 tsp kosher salt · [Homemade Taco Seasoning] 1 tsp chilli powder · [Homemade Taco Seasoning] 1 tsp paprika · [Homemade Taco Seasoning] ½ tsp oregano · [To Serve] ¼ cup chopped scallions or coriander · [To Serve] Salsa · [To Serve] Avocado · [To Serve] Yoghurt / sour cream · [To Serve] Pickled onions · [To Serve] Pickled jalapeno"
1f07d13d-0649-40fb-9e86-cb636a1c5cf5,Viral Chuck Roast,dinner,6,Optional Sides,1,0,"Carrots and potatoes, tossed in olive oil, salt, and pepper — roast at 425°F for 45 mins",Carrots and potatoes,60,bare → 1 × 60 g (carrot),plural name priced as 1 piece (60 g) — likely a portion,estimated,,,,"[Roast] 1 boneless beef chuck roast (about 4 lbs) · [Roast] Salt and pepper, to season generously · [Optional Sides] Carrots and potatoes, tossed in olive oil, salt, and pepper — roast at 425°F for 45 mins"
58104137-48ac-40d8-8ddf-477bc7f1b0ad,Yoghurt Harissa Chicken with Smokey Rice,dinner,2,To Finish,2,2,pomegranate seeds,pomegranate seeds,20,bare → 10 g typical (seeds) × 2 serves,estimated default (~20g),estimated,,,,"[Yoghurt Harissa Chicken] 2 chicken breasts · [Yoghurt Harissa Chicken] 100g full fat Greek yoghurt · [Yoghurt Harissa Chicken] 1 tbsp harissa paste · [Yoghurt Harissa Chicken] 1 large garlic clove, minced · [Yoghurt Harissa Chicken] juice of 1 lemon · [Yoghurt Harissa Chicken] 1 tsp salt · [Yoghurt Harissa Chicken] 1/2 tsp black pepper · [Yoghurt Harissa Chicken] 2 tsp honey · [Smokey Rice] 250g pack precooked brown rice · [Smokey Rice] 1 red onion, finely chopped · [Smokey Rice] 1 red pepper, sliced · [Smokey Rice] 1 yellow pepper, sliced · [Smokey Rice] 2 garlic cloves, minced · [Smokey Rice] 1 tbsp harissa paste · [Smokey Rice] 1 tsp smoked paprika · [Smokey Rice] 1 tbsp tomato puree · [Smokey Rice] large handful cherry tomatoes, halved · [To Finish] 50g feta cheese, crumbled · [To Finish] fresh parsley, chopped · [To Finish] pomegranate seeds · [To Finish] yoghurt"
dfa89be8-b150-40ad-a50c-5d507466afbe,Zesty + Spicy Chicken Fusion Bowl,dinner,4,To Serve,4,2,sesame seeds,sesame seeds,40,bare → 10 g typical (seeds) × 4 serves,estimated default (~40g),estimated,,,,"[Chicken Marinade] 2 lb chicken thighs · [Chicken Marinade] 1 tbsp avocado or olive oil · [Chicken Marinade] 2 tbsp soy sauce · [Chicken Marinade] 2 tbsp rice vinegar · [Chicken Marinade] 2 generous pinches salt & pepper · [Chicken Marinade] 1 tbsp five spice · [Chicken Marinade] 1 tbsp garlic powder · [Chicken Marinade] 1 tbsp onion powder · [Chicken Marinade] 1 tbsp chipotle powder · [Chicken Marinade] 1/2 tsp cayenne powder · [Express Pickled Onions] 1 red onion, thinly sliced · [Express Pickled Onions] juice of 2 limes · [Express Pickled Onions] pinch of salt · [Express Pickled Onions] 1 tbsp chile lime seasoning · [Slaw] 1/2 small purple cabbage, shredded · [Slaw] 3 carrots, shredded · [Slaw] 3 Persian cucumbers, thinly sliced · [Slaw] large handful fresh cilantro · [Slaw] 2 scallions, diced · [Slaw Sauce] 5 tbsp mayo · [Slaw Sauce] 1.5 tbsp sriracha · [Slaw Sauce] 1 tbsp soy sauce · [Slaw Sauce] 1 tbsp rice vinegar · [Slaw Sauce] 1 tsp honey or powdered monkfruit · [Slaw Sauce] 1 tsp minced garlic · [Slaw Sauce] juice of 1 lime · [To Serve] Kaizen rice (or regular rice, quinoa, or cauli rice) · [To Serve] fresh cilantro · [To Serve] sesame seeds · [To Serve] avocado"
d1ab3cbc-7d0b-4928-a7b5-9e8a77674ef1,Chicken and Bacon Caesar Pasta Salad,lunch,2,Main,0,3,Lettuce,Lettuce,60,bare → 30 g typical (lettuce) × 2 serves,estimated default (~60g),estimated,,,,"[Main] 100g dry pasta · [Main] 250g chicken breast, seasoned with garlic, paprika, herbs and lemon juice · [Main] 4 light smoked turkey bacon rashers · [Main] Lettuce · [Dressing] 200g 0% fat Greek yoghurt · [Dressing] 40g parmesan · [Dressing] 1/2 tsp garlic paste · [Dressing] 4 anchovies · [Dressing] 1 tsp black pepper · [Dressing] 1/2 lemon, juiced · [Dressing] Splash of Worcestershire sauce"
c6f50e3d-b0dc-4de6-baeb-68563c658eab,Crispy Rice Tuna Salad,lunch,2,Toppings,2,4,Green onion,Green onion,15,bare → 1 × 15 g (green onion),very small (~15g) — check it is not a portion,estimated,,,,"[Crispy Rice] 2 cups jasmine rice, cooked and cooled · [Crispy Rice] Sriracha to taste · [Crispy Rice] 3 tsp soy sauce · [Crispy Rice] 1 tbsp sesame oil · [Tuna Salad] 1 can tuna · [Tuna Salad] Mayo and/or Greek yogurt · [Tuna Salad] Smoked paprika · [Tuna Salad] Pinch of sugar · [Tuna Salad] Salt and sriracha · [Toppings] ½ avocado · [Toppings] 1 mini cucumber · [Toppings] Everything bagel seasoning · [Toppings] Sriracha · [Toppings] Green onion"
e2721eaf-a656-45a6-a666-055cef140fa1,Crispy Tempeh Rice and Cucumber Salad,lunch,2,Garnish,2,0,Extra peanuts,Extra peanuts,60,bare → 30 g typical (peanut) × 2 serves,estimated default (~60g),estimated,,,,[Salad] 200g tempeh · [Salad] 250g cooked jasmine rice (cold) · [Salad] 1 tbsp light soy sauce · [Salad] 1 tbsp maple syrup · [Salad] 1 tbsp sesame oil · [Salad] 1 cucumber · [Salad] 1 red chilli · [Salad] Handful of mint & coriander · [Salad] 50g roasted peanuts · [Dressing] 4 tbsp plant-based mayo · [Dressing] 1 tbsp soy sauce · [Dressing] Juice of 1 lime · [Dressing] 1 tbsp maple syrup · [Dressing] 2 tsp chilli crisp · [Garnish] Extra peanuts · [Garnish] More fresh herbs · [Garnish] Lime wedges
8266187c-9c0d-4d56-98f5-14c45a213a15,Greek Chicken Gyros Protein Filling,lunch,2,To Serve,1,1,Lettuce leaves,Lettuce leaves,60,bare → 30 g typical (lettuce) × 2 serves,estimated default (~60g),estimated,,,,"[Main] 160g shredded roast chicken breast (or thigh) · [Main] 2 heaped tbsp full-fat Greek yoghurt (sub soya yoghurt to keep DF) · [Main] ½ red onion, finely diced · [Main] 2 medium tomatoes, deseeded and diced · [Main] ½ cucumber, deseeded and grated · [Main] ½ tsp dried oregano · [Main] ½ tsp smoked paprika · [Main] 1 tsp garlic granules · [Main] 1 tsp honey · [Main] Zest of 1 lemon · [Main] 1 tbsp fresh dill, chopped · [Main] Red wine vinegar, to taste · [Main] Black pepper, to taste · [To Serve] Warm flatbreads or GF wraps · [To Serve] Lettuce leaves · [To Serve] Tomato slices · [To Serve] Fries (optional)"
8266187c-9c0d-4d56-98f5-14c45a213a15,Greek Chicken Gyros Protein Filling,lunch,2,To Serve,1,2,Tomato slices,Tomato slices,120,bare → 1 × 120 g (tomato),plural name priced as 1 piece (120 g) — likely a portion,estimated,,,,"[Main] 160g shredded roast chicken breast (or thigh) · [Main] 2 heaped tbsp full-fat Greek yoghurt (sub soya yoghurt to keep DF) · [Main] ½ red onion, finely diced · [Main] 2 medium tomatoes, deseeded and diced · [Main] ½ cucumber, deseeded and grated · [Main] ½ tsp dried oregano · [Main] ½ tsp smoked paprika · [Main] 1 tsp garlic granules · [Main] 1 tsp honey · [Main] Zest of 1 lemon · [Main] 1 tbsp fresh dill, chopped · [Main] Red wine vinegar, to taste · [Main] Black pepper, to taste · [To Serve] Warm flatbreads or GF wraps · [To Serve] Lettuce leaves · [To Serve] Tomato slices · [To Serve] Fries (optional)"
c86c8a0a-6b08-4a31-8d52-691a3434babf,Kimchi Bibimmyeon,lunch,2,Noodles & Topping,1,1,Half a soft-boiled egg,Half a soft-boiled egg,50,bare → 1 × 50 g (egg),estimated default (~50g),estimated,,,,"[Sauce] Just under 1/2 cup kimchi, chopped · [Sauce] 1-2 tbsp kimchi juice · [Sauce] 1/2 tbsp rice vinegar · [Sauce] 1 tsp soy sauce · [Sauce] 1 tsp oyster sauce · [Sauce] 1.5 tbsp gochujang · [Sauce] 1 tbsp gochugaru · [Sauce] 1/2 tbsp sugar · [Sauce] 1 garlic clove, minced · [Sauce] 1 tbsp sesame oil · [Sauce] 1/2 tsp shin ramyun packet seasoning (optional) · [Sauce] 1/2 tsp MSG · [Noodles & Topping] Shin ramyun noodles · [Noodles & Topping] Half a soft-boiled egg · [Noodles & Topping] Julienne cucumber · [Noodles & Topping] Sesame seeds · [Noodles & Topping] Sesame oil"
c86c8a0a-6b08-4a31-8d52-691a3434babf,Kimchi Bibimmyeon,lunch,2,Noodles & Topping,1,3,Sesame seeds,Sesame seeds,20,bare → 10 g typical (seeds) × 2 serves,estimated default (~20g),estimated,,,,"[Sauce] Just under 1/2 cup kimchi, chopped · [Sauce] 1-2 tbsp kimchi juice · [Sauce] 1/2 tbsp rice vinegar · [Sauce] 1 tsp soy sauce · [Sauce] 1 tsp oyster sauce · [Sauce] 1.5 tbsp gochujang · [Sauce] 1 tbsp gochugaru · [Sauce] 1/2 tbsp sugar · [Sauce] 1 garlic clove, minced · [Sauce] 1 tbsp sesame oil · [Sauce] 1/2 tsp shin ramyun packet seasoning (optional) · [Sauce] 1/2 tsp MSG · [Noodles & Topping] Shin ramyun noodles · [Noodles & Topping] Half a soft-boiled egg · [Noodles & Topping] Julienne cucumber · [Noodles & Topping] Sesame seeds · [Noodles & Topping] Sesame oil"
1f2fb1c7-a20a-4579-ae09-d9b845765595,Peanut Tofu Salad Jars,lunch,4,Salad,1,2,Shredded carrots,Shredded carrots,60,bare → 1 × 60 g (carrot),plural name priced as 1 piece (60 g) — likely a portion,estimated,,,,[Tofu] 1 x 16oz block extra firm tofu · [Tofu] 2 tbsp coconut aminos · [Tofu] 1 tbsp soy sauce · [Tofu] 1 tsp garlic powder · [Tofu] 1 tsp onion powder · [Salad] Cooked quinoa (frozen microwave quinoa works well) · [Salad] 1 cucumber · [Salad] Shredded carrots · [Salad] Shredded purple cabbage · [Salad] 3 green onions · [Salad] 1¼ cups edamame (frozen works well) · [Peanut Dressing] 1/3 cup powdered peanut butter · [Peanut Dressing] 3 tbsp coconut aminos · [Peanut Dressing] 2 tsp lime juice · [Peanut Dressing] 1 tbsp maple syrup · [Peanut Dressing] 2 tsp sriracha · [Peanut Dressing] 1 tsp garlic powder · [Peanut Dressing] 1/2 tsp onion powder · [Peanut Dressing] 3 tbsp warm water (add more 1 tbsp at a time if too thick)
1f2fb1c7-a20a-4579-ae09-d9b845765595,Peanut Tofu Salad Jars,lunch,4,Salad,1,3,Shredded purple cabbage,Shredded purple cabbage,900,bare → 1 × 900 g (cabbage),large (~900g) main/base,estimated,,,,[Tofu] 1 x 16oz block extra firm tofu · [Tofu] 2 tbsp coconut aminos · [Tofu] 1 tbsp soy sauce · [Tofu] 1 tsp garlic powder · [Tofu] 1 tsp onion powder · [Salad] Cooked quinoa (frozen microwave quinoa works well) · [Salad] 1 cucumber · [Salad] Shredded carrots · [Salad] Shredded purple cabbage · [Salad] 3 green onions · [Salad] 1¼ cups edamame (frozen works well) · [Peanut Dressing] 1/3 cup powdered peanut butter · [Peanut Dressing] 3 tbsp coconut aminos · [Peanut Dressing] 2 tsp lime juice · [Peanut Dressing] 1 tbsp maple syrup · [Peanut Dressing] 2 tsp sriracha · [Peanut Dressing] 1 tsp garlic powder · [Peanut Dressing] 1/2 tsp onion powder · [Peanut Dressing] 3 tbsp warm water (add more 1 tbsp at a time if too thick)
199a8e55-dcbd-4356-a692-ab0e730b851e,Roast Chicken Rice Salad,lunch,2,Dressing,0,7,olive oil (to blend),olive oil (to blend),28,bare → 14 g typical (olive oil) × 2 serves,estimated default (~28g),estimated,,,,"[Dressing] 1 tablespoon pickled jalapeños · [Dressing] 1 tbsp nutritional yeast · [Dressing] 1 garlic clove · [Dressing] ½ avocado · [Dressing] 1 tbsp Greek yoghurt · [Dressing] ½ lemon, juiced · [Dressing] salt & pepper · [Dressing] olive oil (to blend) · [Salad] 200g leftover rice · [Salad] 250g sweetcorn · [Salad] 200g shredded chicken · [Salad] 1 head of romaine · [Salad] 3 salad tomatoes · [Salad] pickled onions and lime to garnish"
326278cf-28f6-4f03-bb84-4a26babd9f49,Roast Chicken and Charred Corn Rice Salad,lunch,2,Avocado Dressing,1,7,"Olive oil, to thin",Olive oil,28,bare → 14 g typical (olive oil) × 2 serves,estimated default (~28g),estimated,,,,"[Salad] 200g leftover cooked rice · [Salad] 250g sweetcorn (tinned, drained) · [Salad] 200g shredded cooked chicken · [Salad] 1 head romaine lettuce · [Salad] 3 salad tomatoes, roughly chopped · [Salad] Pickled red onions, to garnish · [Salad] Lime wedges, to garnish · [Avocado Dressing] 1 tbsp pickled jalapeños · [Avocado Dressing] 1 tbsp nutritional yeast · [Avocado Dressing] 1 garlic clove · [Avocado Dressing] ½ avocado (~75g) · [Avocado Dressing] 1 tbsp Greek yoghurt (sub soya yoghurt to keep DF) · [Avocado Dressing] Juice of ½ lemon · [Avocado Dressing] Salt and pepper · [Avocado Dressing] Olive oil, to thin"
f69c8a94-2b76-4371-893b-92f4ef797efb,Smashed Broccoli Salad with Greek Yogurt Dressing,lunch,4,Smashed Broccoli,0,1,Finely shredded parmesan or pecorino cheese,Finely shredded parmesan or pecorino cheese,80,bare → 20 g typical (parmesan) × 4 serves,estimated default (~80g),estimated,,,,"[Smashed Broccoli] 1.5 lbs broccoli florets · [Smashed Broccoli] Finely shredded parmesan or pecorino cheese · [Smashed Broccoli] 4 tbsp avocado oil · [Smashed Broccoli] 1/2 tsp dried oregano · [Smashed Broccoli] 1 tsp Chile lime seasoning · [Smashed Broccoli] 1 tsp smoked paprika · [Salad] 4 Persian cucumbers, thinly sliced · [Salad] 1/2 red onion, finely diced · [Salad] Large handful fresh dill, finely chopped · [Salad] Large handful fresh parsley, finely chopped · [Salad] 1/4 to 1/2 cup toasted walnuts · [Greek Yogurt Dressing] 2 tbsp Greek yogurt · [Greek Yogurt Dressing] 2.5 tbsp mayo · [Greek Yogurt Dressing] 1/2 tbsp Dijon mustard · [Greek Yogurt Dressing] Juice of 1 large lemon · [Greek Yogurt Dressing] A couple pinches of salt · [Greek Yogurt Dressing] 1 tsp Aleppo pepper · [Greek Yogurt Dressing] 1/2 tsp sweet paprika"
